fieldId,fov,ra,dec,gl,gb,el,eb
4252,3.5,102.681552,37.185686,178.849375,15.866376,100.462451,14.203472
4253,3.5,318.681498,37.185726,82.213112,-8.011982,-21.967785,49.79652
4254,3.5,41.318502,37.185726,146.817738,-20.350247,50.458324,20.200307
4255,3.5,329.318529,37.185744,88.52262,-13.790388,-10.881594,45.744065
4256,3.5,30.681471,37.185744,138.356453,-23.541534,41.905035,23.130768
4257,3.5,253.774802,37.272546,60.469888,38.346383,-115.722339,59.266944
4258,3.5,106.225198,37.272546,179.840869,18.525459,103.350715,14.579015
4259,3.5,250.225127,37.272582,60.057583,41.153086,-121.039667,58.594301
4260,3.5,109.774873,37.272582,-179.15479,21.187396,106.247951,14.938041
4261,3.5,181.77482,37.272584,162.844189,76.204921,164.722683,34.432821
4262,3.5,178.22518,37.272584,169.868061,74.02694,161.739099,33.081597
4263,3.5,325.774862,37.272602,86.378604,-11.893419,-14.397983,47.194766
4264,3.5,34.225138,37.272602,141.226259,-22.544413,44.787344,22.185577
4265,3.5,322.225127,37.272608,84.27616,-9.965373,-18.093479,48.549717
4266,3.5,37.774873,37.272608,144.047941,-21.478917,47.639278,21.207413
4267,3.5,215.999984,37.345422,66.401005,68.005081,-163.683815,47.939208
4268,3.5,144.000016,37.345422,-173.788755,47.910686,133.897021,21.758403
4269,3.5,0.0,37.345423,111.728405,-24.404753,16.95255,33.818601
4270,3.5,287.999982,37.345436,68.793882,12.310801,-61.428359,59.015849
4271,3.5,72.000018,37.345436,166.167539,-4.9513490000000004,75.347114,14.822199
4272,3.5,277.456203,37.709191,65.876393,20.19433,-77.770641,60.833471
4273,3.5,82.543797,37.709191,170.864181,1.974164,83.983541,14.427919
4274,3.5,205.456255,37.709193,81.034013,75.027139,-174.438626,44.142195
4275,3.5,154.543745,37.709193,-175.115931,56.236567,142.208706,25.209282
4276,3.5,226.543786,37.709198,62.029294,59.858013,-152.40341,52.149324
4277,3.5,133.456214,37.709198,-174.980669,39.58943,125.309801,19.436088
4278,3.5,298.543741,37.7092,73.05398,5.080939,-46.14065,56.889556
4279,3.5,61.456259,37.7092,160.090907,-10.763168,66.843347,16.543925
4280,3.5,349.456248,37.709216,103.186331,-21.546944,8.153012,38.226226
4281,3.5,10.543752,37.709216,120.908543,-25.126139,25.876346,30.238632
4282,3.5,230.088937,38.359009,62.360087,56.996516,-148.706434,53.961602
4283,3.5,129.911063,38.359009,-176.230991,36.896046,122.275963,19.277065
4284,3.5,201.911043,38.359009,91.164029,76.448633,-178.229049,43.296323
4285,3.5,158.088957,38.359009,-177.108565,58.89704,144.756983,26.935516
4286,3.5,273.911036,38.35903,65.601481,23.049662,-83.451787,61.709739
4287,3.5,86.088964,38.35903,171.808928,4.681348,86.895094,14.963465
4288,3.5,302.088939,38.359037,75.078088,3.045664,-40.975473,56.473808
4289,3.5,57.911061,38.359037,157.517115,-12.125191,64.129223,17.765889
4290,3.5,345.911034,38.359091,100.73783,-19.822998,5.455644,40.188774
4291,3.5,14.088966,38.359091,123.991397,-24.502541,29.09178,29.567974
4292,3.5,212.379656,38.654064,73.101832,70.032716,-168.34201,47.682616
4293,3.5,147.620344,38.654064,-175.893427,50.733714,136.282012,23.99939
4294,3.5,219.620351,38.654082,67.018424,64.876352,-160.818394,50.45855
4295,3.5,140.379649,38.654082,-175.76258,45.081376,130.526768,22.023702
4296,3.5,284.379732,38.6541,68.843874,15.448748,-66.410661,60.923883
4297,3.5,75.620268,38.6541,166.936323,-1.908276,78.440988,15.794111
4298,3.5,291.620303,38.65415,71.25901,10.309031,-55.36568,59.525287
4299,3.5,68.379697,38.65415,163.290901,-6.237225,72.603769,16.517284
4300,3.5,356.379638,38.654154,109.064579,-22.436015,14.682309,36.348416
4301,3.5,3.620362,38.654154,115.064522,-23.652376,20.716896,33.605028
4302,3.5,270.336403,38.889232,65.309342,25.879592,-89.367617,62.327216
4303,3.5,89.663597,38.889232,172.75959,7.361935,89.797025,15.450907
4304,3.5,305.663578,38.889236,77.072406,1.019011,-35.994974,55.84837
4305,3.5,54.336422,38.889236,154.942712,-13.458209,61.398871,18.933653
4306,3.5,342.33643,38.889242,98.357947,-18.087093,2.619147,42.063762
4307,3.5,17.66357,38.889242,127.018402,-23.829984,32.233362,28.82077
4308,3.5,233.663553,38.889242,62.629435,54.158206,-144.714088,55.63078
4309,3.5,126.336447,38.889242,-177.378266,34.21121,119.275206,19.063113
4310,3.5,198.336414,38.889258,103.051956,77.380853,178.126002,42.331101
4311,3.5,161.663586,38.889258,-179.396595,61.502539,147.365287,28.594812
4312,3.5,309.273416,39.313694,79.061985,-0.998051,-31.208046,55.037424
4313,3.5,50.726584,39.313694,152.345509,-14.755197,58.642342,20.062843
4314,3.5,194.726593,39.313704,116.127579,77.715708,174.605663,41.263209
4315,3.5,165.273407,39.313704,177.898392,64.051775,150.043173,30.20239
4316,3.5,338.726568,39.313715,96.036528,-16.323644,-0.371209,43.863746
4317,3.5,21.273432,39.313715,130.00142,-23.095597,35.320156,28.010431
4318,3.5,237.273393,39.313716,62.87301,51.328921,-140.402658,57.159523
4319,3.5,122.726607,39.313716,-178.45777,31.527028,116.292162,18.807665
4320,3.5,266.726601,39.31372,65.010713,28.700232,-95.456888,62.689588
4321,3.5,93.273399,39.31372,173.712883,10.033752,92.701585,15.904987
4322,3.5,312.918268,39.639118,81.063029,-3.003333,-26.62436,54.059863
4323,3.5,47.081732,39.639118,149.712251,-16.009908,55.853373,21.161082
4324,3.5,263.081767,39.639122,64.711761,31.520356,-101.638414,62.79689
4325,3.5,96.918233,39.639122,174.668327,12.706341,95.615505,16.333587
4326,3.5,191.081734,39.639122,129.220304,77.402177,171.197527,40.104647
4327,3.5,168.918266,39.639122,174.627267,66.532788,152.798488,31.764829
4328,3.5,335.081732,39.639127,93.766917,-14.525383,-3.530264,45.591414
4329,3.5,24.918268,39.639127,132.945238,-22.292921,38.362654,27.145685
4330,3.5,240.918303,39.639133,63.108998,48.500985,-135.753898,58.539942
4331,3.5,119.081697,39.639133,-179.491439,28.839613,113.318514,18.518837
4332,3.5,208.69076,39.706922,80.685771,71.810111,-172.774015,47.143195
4333,3.5,151.30924,39.706922,-178.022403,53.486139,138.764169,26.055097
4334,3.5,352.690814,39.706929,106.473551,-20.572578,12.221038,38.687968
4335,3.5,7.309186,39.706929,118.296596,-22.964918,24.329867,33.176168
4336,3.5,280.690792,39.706931,68.773493,18.494884,-71.940583,62.479516
4337,3.5,79.309208,39.706931,167.790256,1.016527,81.504834,16.585577
4338,3.5,295.309228,39.706931,73.546035,8.262182,-49.350117,59.630686
4339,3.5,64.690772,39.706931,160.533049,-7.57434,69.833691,18.029618
4340,3.5,223.309191,39.706944,67.252705,61.831342,-157.591854,52.754493
4341,3.5,136.690809,39.706944,-177.357043,42.261085,127.240219,22.101122
4342,3.5,187.406549,39.869116,141.109525,76.479493,167.893821,38.865615
4343,3.5,172.593451,39.869116,170.596303,68.921944,155.637191,33.283808
4344,3.5,259.406498,39.869134,64.4172,34.344233,-107.818208,62.651532
4345,3.5,100.593502,39.869134,175.626113,15.384446,98.54175,16.741555
4346,3.5,244.593492,39.869167,63.347881,45.671037,-130.760653,59.758095
4347,3.5,115.406508,39.869167,179.505638,26.148178,110.350464,18.20259
4348,3.5,331.406544,39.869175,91.544938,-12.689184,-6.871587,47.244091
4349,3.5,28.593456,39.869175,135.850531,-21.418564,41.366759,26.233733
4350,3.5,316.593463,39.869197,83.087012,-4.993034,-22.250952,52.932849
4351,3.5,43.406537,39.869197,147.035041,-17.215687,53.028603,22.231963
4352,3.5,183.709132,40.006156,151.116735,75.054613,164.689155,37.555812
4353,3.5,176.290868,40.006156,165.551445,71.180927,158.563372,34.758154
4354,3.5,255.709116,40.006171,64.131206,37.172782,-113.899456,62.260839
4355,3.5,104.290884,40.006171,176.586614,18.069325,101.480306,17.131955
4356,3.5,320.290882,40.006171,85.142221,-6.962047,-18.091146,51.672792
4357,3.5,39.709118,40.006171,144.309953,-18.365568,50.166917,23.276482
4358,3.5,327.709064,40.006182,89.368076,-10.814813,-10.406676,48.815305
4359,3.5,32.290936,40.006182,138.715323,-20.471429,44.33529,25.281124
4360,3.5,248.290877,40.006226,63.596118,42.838557,-125.431416,60.79677
4361,3.5,111.709123,40.006226,178.522407,23.454086,107.387101,17.863819
4362,3.5,251.999967,40.051656,63.856914,40.005012,-119.794322,61.637104
4363,3.5,108.000033,40.051656,177.551165,20.760071,104.42963,17.50614
4364,3.5,323.99995,40.051678,87.23463,-8.904411,-14.144343,50.295566
4365,3.5,36.00005,40.051678,141.53617,-19.452614,47.268857,24.293839
4366,3.5,180.0,40.051679,159.175084,73.252349,161.579892,36.184121
4367,3.5,0.0,40.103692,112.373933,-21.711175,18.58925,36.229473
4368,3.5,215.999985,40.103693,72.973388,66.881855,-165.759467,50.340368
4369,3.5,144.000015,40.103693,-177.90206,47.867282,132.848413,24.34245
4370,3.5,288.000008,40.103694,71.366909,13.45841,-60.040151,61.687423
4371,3.5,71.999992,40.103694,164.049428,-3.178077,75.714799,17.557767
4372,3.5,204.965117,40.55055,89.331136,73.265195,-176.969345,46.388902
4373,3.5,155.034883,40.55055,179.731547,56.160589,141.319562,27.963617
4374,3.5,276.965184,40.550569,68.627387,21.462325,-77.928784,63.699307
4375,3.5,83.034816,40.550569,168.691248,3.847499,84.532207,17.245697
4376,3.5,348.96519,40.550572,103.962346,-18.774257,9.595484,40.86854
4377,3.5,11.03481,40.550572,121.433482,-22.299941,27.797946,32.590187
4378,3.5,299.034843,40.550585,75.704798,6.203359,-43.510586,59.39846
4379,3.5,60.965157,40.550585,157.858938,-8.923904,67.052839,19.403787
4380,3.5,227.034852,40.550593,67.305053,58.860798,-154.023855,54.849437
4381,3.5,132.965148,40.550593,-178.694394,39.467775,124.035173,22.043378
4382,3.5,302.791706,41.228223,77.78688,4.148009,-37.903913,58.888515
4383,3.5,57.208294,41.228223,155.226644,-10.260905,64.25906,20.682837
4384,3.5,230.791655,41.228224,67.289699,55.941305,-150.109483,56.77031
4385,3.5,129.208345,41.228224,-179.868814,36.698395,120.891206,21.893104
4386,3.5,201.208314,41.228234,99.102184,74.318394,179.04519,45.471443
4387,3.5,158.791686,41.228234,177.255569,58.75917,143.942588,29.765767
4388,3.5,345.20829,41.228236,101.525247,-17.000705,6.812231,42.926212
4389,3.5,14.79171,41.228236,124.495,-21.620055,31.149442,31.890874
4390,3.5,273.208333,41.228244,68.441859,24.376872,-84.298991,64.604177
4391,3.5,86.791667,41.228244,169.614027,6.618691,87.53466,17.817821
4392,3.5,212.237748,41.413543,79.854445,68.633198,-170.627342,49.999057
4393,3.5,147.762252,41.413543,179.75344,50.604708,135.258235,26.601328
4394,3.5,219.762218,41.413595,72.834922,63.746366,-162.865668,52.911543
4395,3.5,140.237782,41.413595,-179.667707,44.976845,129.413617,24.589212
4396,3.5,356.237777,41.4136,109.756413,-19.750908,16.308062,38.79108
4397,3.5,3.762223,41.4136,115.637798,-20.942196,22.457209,35.968124
4398,3.5,284.237808,41.413602,71.45887,16.593152,-65.382312,63.643886
4399,3.5,75.762192,41.413602,164.81685,-0.137322,78.851325,18.527785
4400,3.5,291.762254,41.413607,73.824687,11.439631,-53.442503,62.123192
4401,3.5,68.237746,41.413607,161.176435,-4.449882,72.939011,19.260393
4402,3.5,341.418204,41.76737,99.153058,-15.224717,3.863565,44.88483
4403,3.5,18.581796,41.76737,127.497814,-20.901365,34.410284,31.104944
4404,3.5,269.418241,41.767379,68.239447,27.260316,-90.966097,65.203931
4405,3.5,90.581759,41.767379,170.546174,9.356479,90.525785,18.329659
4406,3.5,306.581779,41.767387,79.830255,2.102315,-32.556778,58.144173
4407,3.5,53.418221,41.767387,152.604053,-11.571025,61.444439,21.895339
4408,3.5,234.581797,41.767389,67.261617,53.052115,-145.825655,58.530634
4409,3.5,125.418203,41.767389,179.059983,33.944461,117.78844,21.676782
4410,3.5,197.41819,41.767399,109.785161,74.892104,175.240543,44.423224
4411,3.5,162.58181,41.767399,174.432287,61.281238,146.637796,31.489108
4412,3.5,238.40655,42.184552,67.247236,50.178527,-141.144123,60.130985
4413,3.5,193.593482,42.184559,120.839401,74.931761,171.593198,43.265802
4414,3.5,166.406518,42.184559,171.130299,63.717913,149.412648,33.150336
4415,3.5,337.593448,42.184563,96.837495,-13.428987,0.735099,46.757421
4416,3.5,22.406552,42.184563,130.453118,-20.128805,37.600113,30.249369
4417,3.5,310.406549,42.184563,81.861857,0.069538,-27.481442,57.197761
4418,3.5,49.593451,42.184563,149.968451,-12.844699,58.600833,23.058973
4419,3.5,265.59346,42.184571,68.034908,30.128338,-97.823106,65.502539
4420,3.5,94.40654,42.184571,171.481697,12.079157,93.516542,18.798649
4421,3.5,121.593491,42.184585,178.054109,31.198699,114.712211,21.411055
4422,3.5,242.263495,42.489829,67.259928,47.311466,-136.041726,61.562165
4423,3.5,117.736505,42.489829,177.088466,28.456664,111.653026,21.107245
4424,3.5,261.736498,42.489868,67.839122,32.990569,-104.741235,65.504226
4425,3.5,98.263502,42.489868,172.417382,14.798008,96.513717,19.235917
4426,3.5,333.736498,42.489885,94.572903,-11.603299,-2.58928,48.548523
4427,3.5,26.263502,42.489885,133.366419,-19.292945,40.732027,29.336349
4428,3.5,314.263533,42.489887,83.900855,-1.946479,-22.682089,56.075888
4429,3.5,45.736467,42.489887,147.304756,-14.073424,55.722561,24.184389
4430,3.5,189.736462,42.48989,131.539066,74.428952,168.085376,42.015284
4431,3.5,170.263538,42.48989,167.194222,66.049385,152.274448,34.758664
4432,3.5,208.375208,42.492747,87.498618,70.10946,-175.276685,49.389049
4433,3.5,151.624792,42.492747,177.302729,53.275662,137.775202,28.709605
4434,3.5,352.37522,42.492805,107.201679,-17.862408,13.825366,41.199046
4435,3.5,7.62478,42.492805,118.820963,-20.211746,26.19514,35.509952
4436,3.5,280.375195,42.492819,71.462307,19.661416,-71.426587,65.266378
4437,3.5,79.624805,42.492819,165.649,2.816034,81.978014,19.345133
4438,3.5,223.624764,42.492827,72.554362,60.680923,-159.572874,55.29714
4439,3.5,136.375236,42.492827,178.876253,42.095745,126.039408,24.670794
4440,3.5,295.624773,42.492837,76.138793,9.381891,-46.874636,62.154647
4441,3.5,64.375227,42.492837,158.390944,-5.760114,70.121639,20.812432
4442,3.5,185.853277,42.689729,141.252351,73.427264,164.704006,40.684814
4443,3.5,174.146723,42.689729,162.439757,68.242773,155.229433,36.317852
4444,3.5,246.146685,42.689738,67.306481,44.44605,-130.508369,62.808084
4445,3.5,113.853315,42.689738,176.145456,25.716772,108.605546,20.773946
4446,3.5,257.853294,42.68974,67.661179,35.852415,-111.583948,65.217939
4447,3.5,102.146706,42.68974,173.351423,17.519593,99.520945,19.648825
4448,3.5,318.146657,42.689756,85.961145,-3.941018,-18.156217,54.801614
4449,3.5,41.853343,42.689756,144.603487,-15.249143,52.806113,25.277544
4450,3.5,329.853246,42.6898,92.355515,-9.742058,-6.125991,50.256761
4451,3.5,30.146754,42.6898,136.239447,-18.38807,43.814686,28.375534
4452,3.5,181.953086,42.788576,149.639963,72.004684,161.438921,39.286011
4453,3.5,178.046914,42.788576,156.657084,70.249591,158.28259,37.828124
4454,3.5,253.953088,42.788607,67.509319,38.715828,-118.223391,64.659112
4455,3.5,106.046912,42.788607,174.282849,20.246723,102.539075,20.042134
4456,3.5,250.04691,42.788622,67.389845,41.580724,-124.555706,63.848122
4457,3.5,109.95309,42.788622,175.212837,22.979604,105.567596,20.417593
4458,3.5,322.046995,42.788626,88.053049,-5.908479,-13.895735,53.395659
4459,3.5,37.953005,42.788626,141.85931,-16.363987,49.849772,26.341345
4460,3.5,325.953075,42.788647,90.183109,-7.843388,-9.890036,51.875938
4461,3.5,34.046925,42.788647,139.071007,-17.411545,46.853038,27.375171
4462,3.5,0.0,42.871217,112.997763,-19.006139,20.335629,38.624608
4463,3.5,288.000008,42.871218,73.973191,14.583357,-58.383567,64.351186
4464,3.5,71.999992,42.871218,161.931523,-1.394493,76.095086,20.30182
4465,3.5,216.00002,42.87123,78.928241,65.506756,-168.062329,52.708533
4466,3.5,143.99998,42.87123,177.98939,47.676575,131.752384,26.927623
4467,3.5,227.555165,43.366463,72.221702,57.678605,-155.87088,57.499549
4468,3.5,132.444835,43.366463,177.6416,39.23804,122.73123,24.621277
4469,3.5,276.444869,43.366518,71.404915,22.668046,-78.103253,66.540751
4470,3.5,83.555131,43.366518,166.522829,5.694137,85.08572,20.039293
4471,3.5,348.4448,43.366519,104.713917,-16.023805,11.152347,43.466326
4472,3.5,11.5552,43.366519,121.926108,-19.495041,29.797953,34.895466
4473,3.5,299.555145,43.366522,78.341399,7.309657,-40.50589,61.829321
4474,3.5,60.444855,43.366522,155.672778,-7.081927,67.275529,22.238533
4475,3.5,204.444835,43.366527,95.919886,71.249178,-179.681967,48.561416
4476,3.5,155.555165,43.366527,174.672395,55.868187,140.384144,30.686564
4477,3.5,231.538206,44.064828,71.896098,54.722121,-151.737522,59.529085
4478,3.5,128.461794,44.064828,176.553181,36.403475,119.478825,24.474274
4479,3.5,272.461782,44.064843,71.315079,25.628951,-85.312454,67.464023
4480,3.5,87.538218,44.064843,167.418959,8.519573,88.178651,20.642352
4481,3.5,303.538158,44.064844,80.471544,5.238292,-34.433806,61.201569
4482,3.5,56.461842,44.064844,152.992468,-8.393365,64.402534,23.56901
4483,3.5,200.461823,44.064855,105.024781,71.990732,176.145526,47.561529
4484,3.5,159.538177,44.064855,171.763002,58.374681,143.079651,32.55909
4485,3.5,344.461757,44.064859,102.290528,-14.207036,8.29063,45.614686
4486,3.5,15.538243,44.064859,124.964488,-18.764598,33.281283,34.161126
4487,3.5,291.924552,44.182811,76.422368,12.547047,-51.140673,64.69682
4488,3.5,68.075448,44.182811,159.061162,-2.653825,73.281473,22.013569
4489,3.5,212.075448,44.182815,85.780565,66.994424,-173.158111,52.271356
4490,3.5,147.924552,44.182815,175.421933,50.318476,134.188338,29.206967
4491,3.5,284.075368,44.182828,74.112312,17.713351,-64.144009,66.365983
4492,3.5,75.924632,44.182828,162.693272,1.644354,79.282168,21.269815
4493,3.5,219.924615,44.182842,78.176741,62.391316,-165.157664,55.336569
4494,3.5,140.075385,44.182842,176.436937,44.733572,128.244116,27.15357
4495,3.5,356.075417,44.182896,110.422435,-17.052038,18.049291,41.221143
4496,3.5,3.924583,44.182896,116.198107,-18.221062,24.317033,38.310343
4497,3.5,196.433311,44.610276,114.546326,72.284485,172.183749,46.422377
4498,3.5,163.566689,44.610276,168.463042,60.785145,145.864165,34.348417
4499,3.5,235.566702,44.610313,71.606738,51.795053,-147.136301,61.388586
4500,3.5,124.433298,44.610313,175.559066,33.586604,116.269031,24.253768
4501,3.5,307.566688,44.610313,82.561691,3.176002,-28.707628,60.317991
4502,3.5,52.433312,44.610313,150.324277,-9.679636,61.498653,24.827067
4503,3.5,340.433377,44.610362,99.925694,-12.390116,5.230846,47.660681
4504,3.5,19.566623,44.610362,127.947392,-17.999962,36.66412,33.332745
4505,3.5,268.433283,44.610366,71.214192,28.559757,-92.914031,68.032786
4506,3.5,91.566717,44.610366,168.325547,11.31248,91.264758,21.178227
4507,3.5,311.635,45.019082,84.637566,1.128661,-23.34491,59.218105
4508,3.5,48.365,45.019082,147.647952,-10.929089,58.5588,26.029458
4509,3.5,192.364965,45.019122,124.069579,72.10476,168.409336,45.168722
4510,3.5,167.635035,45.019122,164.646126,63.081969,148.7432,36.069609
4511,3.5,264.364939,45.019125,71.119115,31.473116,-100.725712,68.246722
4512,3.5,95.635061,45.019125,169.235212,14.08865,94.351783,21.664223
4513,3.5,336.364974,45.019128,97.613606,-10.556823,1.956986,49.614437
4514,3.5,23.635026,45.019128,130.883408,-17.186123,39.963826,32.429037
4515,3.5,239.634995,45.019135,71.368449,48.884525,-142.026506,63.072059
4516,3.5,120.365005,45.019135,174.6228,30.781846,113.090149,23.977495
4517,3.5,295.979248,45.277897,78.751499,10.476773,-43.939341,64.623828
4518,3.5,64.020752,45.277897,156.257629,-3.94251,70.413293,23.596114
4519,3.5,223.979244,45.277898,77.455301,59.330153,-161.812815,57.807049
4520,3.5,136.020756,45.277898,175.136463,41.801368,124.781011,27.228502
4521,3.5,208.020715,45.277906,93.233496,68.194231,-178.024996,51.572209
